;Quantite Commande;Cout standard;Nom Client;Ville;Nom Produit;Couleur;Prix;Modele;Sous Categorie;Categorie;Type Business;Type Canal;Region;Pays;Continent;Date;Etat Civil;Genre;Revenu annuel;Nbr Enfants;Poste;Propeietaire Maison;Nbr Voitures;Annee;Mois;Semaine;Saison;Age;Tranche d'âge
60352;1;2171.2942;Jennifer Perry;Victoria;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Canada;Canada;North America;2017-10-08;Marié(e);Femme;60000;0;Management;OUI;2;2017;10;40;Automn;49;40-60
60353;1;413.1463;Eduardo Lopez;Cliffside;Road-650 Black, 60;Noir;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Canada;Canada;North America;2017-10-08;célibataire;Homme;70000;5;Professional;OUI;3;2017;10;40;Automn;43;40-60
60354;1;413.1463;Glenn Huang;Bremerton;Road-650 Red, 58;Rouge;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-10-08;Marié(e);Homme;60000;2;Professional;OUI;2;2017;10;40;Automn;39;20-40
60355;3;5.7052;Jordan Hernandez;Grossmont;AWC Logo Cap;Inconnu;8.6442;Cycling Cap;Caps;Clothing;Specialty Bike Shop;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60356;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 52;Rouge;1457.99;Road-450;Road Bikes;Bikes;Specialty Bike Shop;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60357;1;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, L;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Specialty Bike Shop;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60358;2;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 48;Rouge;699.0982;Road-650;Road Bikes;Bikes;Specialty Bike Shop;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60359;2;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 60;Rouge;699.0982;Road-650;Road Bikes;Bikes;Specialty Bike Shop;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60360;3;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 52;Rouge;1457.99;Road-450;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60361;10;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 52;Noir;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60362;2;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 44;Rouge;306.5636;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60363;4;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 58;Noir;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60364;2;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 44;Noir;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60365;5;2171.2942;Jordan Hernandez;Grossmont;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60366;3;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 44;Rouge;1457.99;Road-450;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60367;1;352.1394;Jordan Hernandez;Grossmont;ML Road Frame - Red, 48;Rouge;594.83;ML Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60368;1;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 60;Rouge;306.5636;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60369;4;176.1997;Jordan Hernandez;Grossmont;LL Road Frame - Black, 58;Noir;297.6346;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60370;3;2171.2942;Jordan Hernandez;Grossmont;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60371;3;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 60;Rouge;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60372;1;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 48;Rouge;306.5636;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60373;1;352.1394;Jordan Hernandez;Grossmont;ML Road Frame - Red, 52;Rouge;594.83;ML Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60374;4;176.1997;Jordan Hernandez;Grossmont;LL Road Frame - Black, 52;Noir;297.6346;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60375;4;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 60;Noir;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60376;2;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 60;Rouge;1457.99;Road-450;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60377;4;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 62;Rouge;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60378;1;176.1997;Jordan Hernandez;Grossmont;LL Road Frame - Black, 44;Noir;297.6346;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60379;2;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 62;Noir;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60380;2;747.9682;Jordan Hernandez;Grossmont;HL Road Frame - Red, 62;Rouge;1263.4598;HL Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60381;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 48;Noir;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60382;1;747.9682;Jordan Hernandez;Grossmont;HL Road Frame - Red, 44;Rouge;1263.4598;HL Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60383;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 44;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60384;2;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 52;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60385;5;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 52;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60386;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 52;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60387;2;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 62;Rouge;306.5636;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60388;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 58;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60389;2;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 58;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60390;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 44;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60391;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 44;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60392;1;352.1394;Jordan Hernandez;Grossmont;ML Road Frame - Red, 48;Rouge;594.83;ML Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60393;1;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 60;Rouge;306.5636;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60394;1;2171.2942;Jordan Hernandez;Grossmont;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60395;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 60;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60396;1;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 48;Rouge;306.5636;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60397;3;176.1997;Jordan Hernandez;Grossmont;LL Road Frame - Black, 52;Noir;297.6346;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60398;3;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 60;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60399;2;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 60;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60400;3;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 62;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60401;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 48;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60402;3;2171.2942;Jordan Hernandez;Grossmont;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60403;1;2171.2942;Jordan Hernandez;Grossmont;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60404;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 48;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Northeast;United States;North America;2017-10-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
60405;1;1898.0944;Felicia Jimenez;Bendigo;Mountain-100 Black, 48;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-10-08;célibataire;Femme;80000;0;Professional;OUI;2;2017;10;40;Automn;45;40-60
60406;1;1912.1544;Willie Raji;Sunbury;Mountain-100 Silver, 44;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-10-08;Marié(e);Homme;80000;0;Skilled Manual;OUI;2;2017;10;40;Automn;47;40-60
60407;1;2171.2942;Leah Sun;Bendigo;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-10-08;Marié(e);Femme;20000;0;Clerical;OUI;0;2017;10;40;Automn;24;20-40
60408;1;413.1463;Micah Zeng;Springwood;Road-650 Red, 60;Rouge;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-10-08;célibataire;Homme;10000;0;Manual;NON;2;2017;10;40;Automn;25;20-40
60409;1;2171.2942;Connor Yang;Townsville;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-10-08;célibataire;Homme;10000;1;Manual;NON;0;2017;10;40;Automn;25;20-40
60410;1;413.1463;Renee Dominguez;Münster;Road-650 Black, 58;Noir;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Germany;Germany;Europe;2017-10-08;Marié(e);Femme;40000;0;Professional;OUI;0;2017;10;40;Automn;37;20-40
60411;1;2171.2942;Olivia Morris;Newcastle upon Tyne;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;United Kingdom;United Kingdom;Europe;2017-10-08;Marié(e);Femme;40000;0;Clerical;OUI;0;2017;10;40;Automn;32;20-40
60412;1;2171.2942;Madeline Parker;Sooke;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Canada;Canada;North America;2017-11-05;célibataire;Femme;40000;0;Skilled Manual;NON;2;2017;11;44;Hiver;27;20-40
60413;1;2171.2942;Jordyn Bennett;N. Vancouver;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Canada;Canada;North America;2017-11-05;Marié(e);Femme;70000;0;Professional;OUI;2;2017;11;44;Hiver;46;40-60
60414;1;2171.2942;Melissa Perry;Langford;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Canada;Canada;North America;2017-11-05;Marié(e);Femme;70000;0;Management;OUI;2;2017;11;44;Hiver;64;60-80
60415;1;2171.2942;Ryan Hayes;Milwaukie;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-11-05;célibataire;Homme;60000;2;Skilled Manual;OUI;0;2017;11;44;Hiver;33;20-40
60416;1;413.1463;Emma Sandberg;Concord;Road-650 Black, 62;Noir;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-11-05;célibataire;Femme;60000;0;Professional;OUI;1;2017;11;44;Hiver;35;20-40
60417;1;2171.2942;Alisha Zhu;Malabar;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-11-05;Marié(e);Femme;90000;0;Management;OUI;0;2017;11;44;Hiver;33;20-40
60418;1;2171.2942;Gabrielle Bell;Port Hammond;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Canada;Canada;North America;2017-11-30;célibataire;Femme;40000;0;Skilled Manual;OUI;0;2017;11;48;Hiver;29;20-40
60419;1;2171.2942;Ryan Williams;Royal Oak;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Canada;Canada;North America;2017-11-30;Marié(e);Homme;50000;2;Skilled Manual;OUI;0;2017;11;48;Hiver;33;20-40
60420;5;31.7244;Ashley Henderson;Metchosin;Long-Sleeve Logo Jersey, XL;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
60421;3;5.7052;Ashley Henderson;Metchosin;AWC Logo Cap;Inconnu;8.6442;Cycling Cap;Caps;Clothing;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
60422;1;12.0278;Ashley Henderson;Metchosin;Sport-100 Helmet, Blue;Bleu;33.6442;Sport-100;Helmets;Accessories;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
60423;3;413.1463;Ashley Henderson;Metchosin;Road-650 Red, 44;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
60424;2;884.7083;Ashley Henderson;Metchosin;Road-450 Red, 52;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
60425;2;31.7244;Ashley Henderson;Metchosin;Long-Sleeve Logo Jersey, L;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
60426;6;12.0278;Ashley Henderson;Metchosin;Sport-100 Helmet, Black;Noir;33.6442;Sport-100;Helmets;Accessories;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
60427;1;413.1463;Ashley Henderson;Metchosin;Road-650 Red, 52;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
60428;1;413.1463;Ashley Henderson;Metchosin;Road-650 Black, 52;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
60429;2;884.7083;Ashley Henderson;Metchosin;Road-450 Red, 58;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
60430;2;413.1463;Ashley Henderson;Metchosin;Road-650 Black, 58;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
60431;1;413.1463;Ashley Henderson;Metchosin;Road-650 Black, 44;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
60432;1;2171.2942;Ashley Henderson;Metchosin;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
60433;1;884.7083;Ashley Henderson;Metchosin;Road-450 Red, 44;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
60434;2;2171.2942;Ashley Henderson;Metchosin;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
60435;1;176.1997;Ashley Henderson;Metchosin;LL Road Frame - Black, 52;Noir;297.6346;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Canada;Canada;North America;2017-11-30;célibataire;Femme;70000;0;Management;OUI;2;2017;11;48;Hiver;58;40-60
